# LS89 blade surface, meters, closed CCW/CW loop from LS89.p3d block0 j0 (pavanakumar/LS89)
0.00316709 -0.00672420
0.00294576 -0.00648176
0.00273466 -0.00623839
0.00253339 -0.00599446
0.00234158 -0.00575029
0.00215886 -0.00550614
0.00198266 -0.00525903
0.00181360 -0.00501010
0.00165362 -0.00476270
0.00150235 -0.00451702
0.00135946 -0.00427318
0.00122464 -0.00403130
0.00109761 -0.00379144
0.00097810 -0.00355366
0.00086588 -0.00331799
0.00076074 -0.00308443
0.00066249 -0.00285298
0.00057026 -0.00262177
0.00048164 -0.00238396
0.00040067 -0.00214983
0.00032717 -0.00191934
0.00026102 -0.00169245
0.00020215 -0.00146909
0.00015051 -0.00124921
0.00010614 -0.00103274
0.00006913 -0.00081962
0.00003967 -0.00060980
0.00001804 -0.00040324
0.00000463 -0.00019996
0.00000000 0.00000000
0.00000499 0.00019981
0.00002185 0.00041153
0.00005365 0.00063406
0.00010354 0.00086551
0.00017429 0.00110324
0.00026796 0.00134437
0.00038567 0.00158628
0.00052777 0.00182724
0.00069414 0.00206665
0.00088456 0.00230492
0.00109898 0.00254329
0.00133760 0.00278352
0.00160086 0.00302773
0.00188944 0.00327823
0.00225839 0.00358104
0.00266770 0.00390238
0.00310859 0.00423836
0.00358116 0.00459236
0.00408588 0.00496773
0.00462343 0.00536782
0.00519472 0.00579591
0.00580088 0.00625531
0.00644468 0.00675055
0.00712762 0.00728520
0.00785000 0.00786196
0.00861345 0.00848470
0.00941961 0.00915764
0.01027009 0.00988540
0.01116637 0.01067311
0.01210954 0.01152640
0.01310033 0.01245158
0.01413911 0.01345594
0.01522547 0.01454754
0.01635809 0.01573534
0.01753449 0.01702907
0.01875226 0.01844077
0.02000655 0.01998211
0.02129090 0.02166483
0.02259783 0.02350104
0.02391903 0.02550260
0.02525175 0.02769075
0.02658658 0.03007590
0.02777506 0.03238185
0.02877378 0.03446418
0.02962048 0.03633828
0.03034469 0.03802178
0.03096927 0.03953254
0.03151065 0.04088441
0.03198254 0.04209287
0.03239578 0.04317227
0.03275905 0.04413584
0.03307940 0.04499561
0.03336259 0.04576250
0.03361343 0.04644633
0.03383596 0.04705597
0.03403361 0.04759938
0.03420932 0.04808366
0.03436564 0.04851521
0.03450477 0.04889974
0.03462867 0.04924233
0.03473901 0.04954755
0.03483732 0.04981946
0.03492490 0.05006168
0.03500295 0.05027745
0.03507250 0.05046966
0.03513447 0.05064087
0.03518970 0.05079338
0.03523892 0.05092922
0.03528278 0.05105022
0.03532186 0.05115800
0.03535669 0.05125401
0.03538773 0.05133952
0.03541538 0.05141569
0.03544002 0.05148353
0.03546197 0.05154396
0.03548153 0.05159779
0.03549896 0.05164573
0.03551449 0.05168844
0.03552832 0.05172648
0.03554064 0.05176036
0.03555162 0.05179054
0.03556140 0.05181742
0.03557011 0.05184136
0.03557481 0.05185391
0.03557926 0.05186645
0.03558744 0.05188751
0.03559629 0.05190830
0.03560580 0.05192880
0.03561595 0.05194899
0.03562675 0.05196885
0.03563816 0.05198835
0.03565020 0.05200748
0.03566283 0.05202621
0.03567605 0.05204454
0.03568986 0.05206243
0.03570422 0.05207988
0.03571913 0.05209686
0.03573457 0.05211335
0.03575053 0.05212935
0.03576699 0.05214483
0.03578394 0.05215978
0.03580135 0.05217419
0.03581921 0.05218803
0.03583750 0.05220130
0.03585621 0.05221398
0.03587531 0.05222605
0.03589478 0.05223752
0.03591461 0.05224836
0.03593477 0.05225856
0.03595525 0.05226811
0.03597602 0.05227701
0.03599707 0.05228525
0.03601836 0.05229281
0.03603989 0.05229969
0.03606162 0.05230588
0.03608354 0.05231138
0.03610562 0.05231617
0.03612785 0.05232027
0.03615019 0.05232365
0.03617263 0.05232632
0.03619514 0.05232827
0.03621771 0.05232951
0.03624030 0.05233003
0.03626289 0.05232983
0.03628547 0.05232891
0.03630801 0.05232728
0.03633049 0.05232493
0.03635288 0.05232186
0.03637516 0.05231808
0.03639730 0.05231360
0.03641930 0.05230842
